PhotoID,InPhylogeny0no1yes,Closestin10ktrees,Species,Parvorder,Collector,Infant0Adult1,Male0Female1,WidthLeft,HeightLeft,WHRleft,ExposedEyeballLeft,IrisDiameterLeft,SSIleft,PupilB,IRHleft,IRSleft,IRBleft,ColorCategory,ArcusSenilisNo0Yes1,TemporalCrescent,LimbalRingNo0Yes1,ISBleft,OSBleft,Type,ActivPatt,Genus,Family,lightest,darkest,HC,pupHC
Mico argentatus_14,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,106,60,1.766666667,84,76,1.105263158,19,27,66,48,Brown,0,0,0,44,-,2,Diurnal,-,-,48,44,4,29
Mico argentatus_15,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,152,86,1.76744186,131,118,1.110169492,9,30,74,34,Deep_yellow,0,0,0,46,-,1,Diurnal,-,-,46,34,12,25
Mico argentatus_16,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,62,38,1.631578947,52,49,1.06122449,8,16,65,27,Brown,-,-,-,-,-,-,Diurnal,-,-,-,27,#VALUE!,19
Mico argentatus_17,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,116,68,1.705882353,101,98,1.030612245,18,31,63,35,Deep_yellow,-,-,-,-,-,-,Diurnal,-,-,-,35,#VALUE!,17
Mico argentatus_18,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,79,39,2.025641026,71,67,1.059701493,7,22,86,49,Brown,0,0,0,38,-,2,Diurnal,-,-,49,38,11,42
Mico argentatus_19,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,188,107,1.757009346,167,166,1.006024096,6,28,88,27,Deep_yellow,0,0,0,38,-,1,Diurnal,-,-,38,27,11,21
Mico argentatus_20,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,1,-,96,54,1.777777778,82,74,1.108108108,8,343,63,33,Deep_red,0,0,0,70,-,1,Diurnal,-,-,70,33,37,25
Mico argentatus_21,1,Callithrix_argentata,Mico argentatus,Platyrrhini,Nantha,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Miopithecustalapoin1,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,63,36,1.75,49,-,#VALUE!,15,17,46,31,Brown,-,-,-,-,-,-,Diurnal,Miopithecus,Cercopithecidae,-,31,#VALUE!,16
Miopithecustalapoin2,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,148,57,2.596491228,109,-,#VALUE!,-,19,51,18,Dark_grey,0,0,0,36,-,1,Diurnal,Miopithecus,Cercopithecidae,36,18,18,#VALUE!
Miopithecustalapoin3,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,289,177,1.632768362,227,180,1.261111111,37,232,31,44,Pale_purplish_blue,0,0,1,45,41,1,Diurnal,Miopithecus,Cercopithecidae,45,44,1,7
Miopithecustalapoin4,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,1,154,99,1.555555556,127,120,1.058333333,21,14,36,37,Brown,0,0,1,44,-,1,Diurnal,Miopithecus,Cercopithecidae,44,37,7,16
Miopithecustalapoin5,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,215,137,1.569343066,199,160,1.24375,14,17,59,30,Brown,0,0,1,31,40,1,Diurnal,Miopithecus,Cercopithecidae,31,30,1,16
Miopithecustalapoin6,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,146,68,2.147058824,116,96,1.208333333,6,24,77,29,Brown,0,0,0,8,-,2,Diurnal,Miopithecus,Cercopithecidae,29,8,21,23
Miopithecustalapoin7,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,135,83,1.626506024,125,96,1.302083333,8,19,88,36,Brown,0,1,1,22,38,2,Diurnal,Miopithecus,Cercopithecidae,36,22,14,28
Miopithecustalapoin8,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,238,141,1.687943262,183,176,1.039772727,16,22,59,55,Brown,0,1,-,-,-,-,Diurnal,Miopithecus,Cercopithecidae,-,55,#VALUE!,39
Miopithecustalapoin9,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,326,194,1.680412371,274,256,1.0703125,3,26,71,38,Brown,0,1,0,30,-,2,Diurnal,Miopithecus,Cercopithecidae,38,30,8,35
Miopithecustalapoin10,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,290,164,1.768292683,227,174,1.304597701,7,26,77,43,Brown,0,1,0,11,16,2,Diurnal,Miopithecus,Cercopithecidae,43,11,32,36
Miopithecustalapoin11,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,-,-,#VALUE!,-,-,#VALUE!,15,22,53,36,Brown,0,0,1,22,-,2,Diurnal,Miopithecus,Cercopithecidae,36,22,14,21
Miopithecustalapoin12,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,195,130,1.5,180,160,1.125,16,18,68,37,Brown,1,0,1,17,-,2,Diurnal,Miopithecus,Cercopithecidae,37,17,20,21
Miopithecustalapoin13,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,165,98,1.683673469,116,104,1.115384615,8,16,83,60,Brown,1,0,0,8,-,2,Diurnal,Miopithecus,Cercopithecidae,60,8,52,52
Miopithecustalapoin14,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,226,138,1.637681159,189,152,1.243421053,4,21,70,44,Brown,0,1,1,16,-,2,Diurnal,Miopithecus,Cercopithecidae,44,16,28,40
Miopithecustalapoin15,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,244,170,1.435294118,211,190,1.110526316,10,31,35,56,Pale_yellow,0,1,1,35,-,2,Diurnal,Miopithecus,Cercopithecidae,56,35,21,46
Miopithecustalapoin16,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,396,236,1.677966102,338,251,1.346613546,3,46,83,17,Deep_yellow,0,1,1,20,44,1,Diurnal,Miopithecus,Cercopithecidae,20,17,3,14
Miopithecustalapoin17,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,284,186,1.52688172,210,170,1.235294118,15,48,30,30,Deep_yellow,0,1,1,26,30,2,Diurnal,Miopithecus,Cercopithecidae,30,26,4,15
Miopithecustalapoin18,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,169,105,1.60952381,135,150,0.9,9,27,66,32,Brown,0,1,-,-,-,-,Diurnal,Miopithecus,Cercopithecidae,-,32,#VALUE!,23
Miopithecustalapoin19,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,188,133,1.413533835,155,140,1.107142857,19,5,39,46,Pale_red,0,0,1,59,-,1,Diurnal,Miopithecus,Cercopithecidae,59,46,13,27
Miopithecustalapoin20,1,Miopithecus_talapoin,Miopithecus talapoin,Catarrhini,Juan,1,-,125,74,1.689189189,101,92,1.097826087,8,226,30,24,Dark_grey,0,0,0,17,-,2,Diurnal,Miopithecus,Cercopithecidae,24,17,7,16
Nasalislarvatus1,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,78,39,2,63,52,1.211538462,6,7,83,17,Brown,1,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,17,14,3,11
Nasalislarvatus2,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,9,12,65,16,Dark_grey,0,0,0,10,-,2,Diurnal,Simias,Cercopithecidae,16,10,6,7
Nasalislarvatus3,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,147,91,1.615384615,141,128,1.1015625,7,22,66,21,Brown,1,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,21,14,7,14
Nasalislarvatus4,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,156,89,1.752808989,113,94,1.20212766,7,35,50,21,Dark_grey,1,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,21,14,7,14
Nasalislarvatus5,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,278,154,1.805194805,253,216,1.171296296,2,170,94,12,Deep_bluish_green,0,0,0,7,-,2,Diurnal,Simias,Cercopithecidae,12,7,5,10
Nasalislarvatus6,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,192,94,2.042553191,153,110,1.390909091,6,28,82,41,Brown,1,0,0,12,-,2,Diurnal,Simias,Cercopithecidae,41,12,29,35
Nasalislarvatus7,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,126,77,1.636363636,91,79,1.151898734,7,13,73,36,Brown,1,0,0,16,-,2,Diurnal,Simias,Cercopithecidae,36,16,20,29
Proboscis monkey male Mogens Trolle-2597,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,309,154,2.006493506,266,206,1.291262136,6,17,49,18,Dark_grey,1,0,0,8,10,2,Diurnal,Simias,Cercopithecidae,18,8,10,12
Nasalislarvatus9,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,238,129,1.84496124,168,160,1.05,8,27,77,28,Brown,-,-,-,-,-,-,Diurnal,Simias,Cercopithecidae,-,28,#VALUE!,20
Nasalislarvatus10,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,129,84,1.535714286,109,98,1.112244898,13,25,16,51,Brown,1,0,0,17,-,2,Diurnal,Simias,Cercopithecidae,51,17,34,38
Nasalislarvatus11,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,137,81,1.691358025,115,88,1.306818182,23,24,85,58,Brown,1,0,0,39,-,2,Diurnal,Simias,Cercopithecidae,58,39,19,35
Nasalislarvatus12,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,356,167,2.131736527,305,240,1.270833333,8,28,64,28,Brown,1,0,0,12,-,2,Diurnal,Simias,Cercopithecidae,28,12,16,20
Nasalislarvatus13,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,0,235,144,1.631944444,210,168,1.25,2,28,80,21,Brown,1,0,0,20,-,2,Diurnal,Simias,Cercopithecidae,21,20,1,19
Nasalislarvatus14,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,164,107,1.53271028,145,136,1.066176471,5,18,60,33,Brown,0,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,33,14,19,28
Nasalislarvatus15,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,198,113,1.752212389,150,134,1.119402985,10,21,59,34,Brown,-,-,-,-,-,-,Diurnal,Simias,Cercopithecidae,-,34,#VALUE!,24
Proboscis monkey female Mogens Trolle-1860,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,215,147,1.462585034,186,156,1.192307692,3,25,48,12,Dark_grey,1,0,0,10,-,2,Diurnal,Simias,Cercopithecidae,12,10,2,9
Proboscis monkey female Mogens Trolle-2236,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,239,162,1.475308642,211,196,1.076530612,4,21,55,19,Dark_grey,0,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,19,14,5,15
Proboscis monkey female Mogens Trolle-2778,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,1,237,134,1.768656716,193,171,1.128654971,5,17,48,12,Dark_grey,1,0,0,7,-,2,Diurnal,Simias,Cercopithecidae,12,7,5,7
Proboscis monkey female Mogens Trolle-2942,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,-,223,137,1.627737226,199,172,1.156976744,6,19,49,18,Dark_grey,1,0,0,14,-,2,Diurnal,Simias,Cercopithecidae,18,14,4,12
Proboscis monkey female Mogens Trolle-3420,1,Nasalis_larvatus,Nasalis larvatus,Catarrhini,Juan,1,-,311,182,1.708791209,270,218,1.23853211,9,18,55,21,Brown,1,0,1,18,-,2,Diurnal,Simias,Cercopithecidae,21,18,3,12
Tony,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,113,77,1.467532468,97,83,1.168674699,11,57,23,9,Black,0,0,0,11,-,1,Diurnal,Nomascus,Hylobatidae,11,9,2,-2
Khoi,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,233,144,1.618055556,157,132,1.189393939,17,51,21,19,Dark_grey,0,0,0,13,-,2,Diurnal,Nomascus,Hylobatidae,19,13,6,2
Dien,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,160,91,1.758241758,114,101,1.128712871,26,232,7,22,Dark_grey,0,0,0,20,-,2,Diurnal,Nomascus,Hylobatidae,22,20,2,-4
Hoa,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,170,117,1.452991453,144,-,#VALUE!,10,62,24,10,Dark_grey,0,0,0,-,-,-,Diurnal,Nomascus,Hylobatidae,-,10,#VALUE!,0
Tinh,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,125,99,1.262626263,94,-,#VALUE!,21,180,6,18,Dark_grey,0,0,0,-,-,-,Diurnal,Nomascus,Hylobatidae,-,18,#VALUE!,-3
TrangBom,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,101,61,1.655737705,90,-,#VALUE!,18,238,14,17,Dark_grey,0,0,0,-,-,-,Diurnal,Nomascus,Hylobatidae,-,17,#VALUE!,-1
Ellie,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,217,144,1.506944444,173,-,#VALUE!,6,65,45,7,Black,0,0,0,-,-,-,Diurnal,Nomascus,Hylobatidae,-,7,#VALUE!,1
Teo,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,215,140,1.535714286,157,114,1.377192982,5,318,18,12,Dark_grey,0,0,0,5,-,2,Diurnal,Nomascus,Hylobatidae,12,5,7,7
Ha,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,307,199,1.542713568,213,150,1.42,9,22,49,15,Dark_grey,1,0,0,3,-,2,Diurnal,Nomascus,Hylobatidae,15,3,12,6
Cuchi,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Nomascus,Hylobatidae,-,-,#VALUE!,#VALUE!
Nha,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,166,80,2.075,127,102,1.245098039,20,163,16,34,Grey,1,0,1,26,-,2,Diurnal,Nomascus,Hylobatidae,34,26,8,14
TinhTin,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,95,65,1.461538462,76,70,1.085714286,37,299,11,39,Grey,0,0,0,37,-,2,Diurnal,Nomascus,Hylobatidae,39,37,2,2
Hiep,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,75,59,1.271186441,64,60,1.066666667,12,221,10,13,Dark_grey,0,0,0,12,-,2,Diurnal,Nomascus,Hylobatidae,13,12,1,1
Be,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,82,59,1.389830508,59,48,1.229166667,26,187,14,29,Grey,1,0,0,28,-,2,Diurnal,Nomascus,Hylobatidae,29,28,1,3
Duane,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,40,25,1.6,34,29,1.172413793,33,344,25,45,Grey,0,0,0,30,-,2,Diurnal,Nomascus,Hylobatidae,45,30,15,12
Loc,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,167,107,1.560747664,126,118,1.06779661,44,262,14,39,Grey,1,0,0,23,-,2,Diurnal,Nomascus,Hylobatidae,39,23,16,-5
Hoi,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,-,-,#VALUE!,-,-,#VALUE!,12,270,12,11,Dark_grey,0,0,0,-,-,-,Diurnal,Nomascus,Hylobatidae,-,11,#VALUE!,-1
Vang,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,98,73,1.342465753,85,73,1.164383562,7,49,35,8,Black,0,0,0,6,-,2,Diurnal,Nomascus,Hylobatidae,8,6,2,1
Tung,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,0,157,98,1.602040816,124,88,1.409090909,19,136,4,24,Dark_grey,0,0,0,28,39,1,Diurnal,Nomascus,Hylobatidae,28,24,4,5
Palle,1,Nomascus_gabriellae,Nomascus gabriellae,Catarrhini,Juan,1,1,167,111,1.504504505,153,112,1.366071429,16,243,8,15,Dark_grey,1,0,0,16,-,1,Diurnal,Nomascus,Hylobatidae,16,15,1,-1
Nomascusleucogenys1,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,184,100,1.84,139,122,1.139344262,17,231,37,16,Dark_grey,1,0,0,9,-,2,Diurnal,-,-,16,9,7,-1
Nomascusleucogenys10,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,-,-,#VALUE!,-,-,#VALUE!,7,20,65,11,Dark_grey,0,0,0,6,-,2,Diurnal,-,-,11,6,5,4
Nomascusleucogenys11,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,167,88,1.897727273,143,94,1.521276596,15,173,20,18,Dark_grey,0,0,0,14,-,2,Diurnal,-,-,18,14,4,3
Nomascusleucogenys12,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,184,125,1.472,170,130,1.307692308,12,275,63,18,Deep_violet,0,0,0,15,-,2,Diurnal,-,-,18,15,3,6
Nomascusleucogenys13,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,126,80,1.575,95,98,0.969387755,17,225,27,16,Dark_grey,1,0,0,12,-,2,Diurnal,-,-,16,12,4,-1
Nomascusleucogenys14,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,236,135,1.748148148,207,153,1.352941176,16,260,48,22,Dark_grey,1,0,0,16,16,2,Diurnal,-,-,22,16,6,6
Nomascusleucogenys15,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,108,58,1.862068966,80,75,1.066666667,4,21,79,8,Black,1,0,0,12,-,1,Diurnal,-,-,12,8,4,4
Nomascusleucogenys16,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,113,71,1.591549296,93,66,1.409090909,10,21,62,30,Brown,1,0,0,31,-,1,Diurnal,-,-,31,30,1,20
Nomascusleucogenys17,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,262,124,2.112903226,203,150,1.353333333,11,21,55,31,Brown,1,0,0,17,17,2,Diurnal,-,-,31,17,14,20
Nomascusleucogenys18,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,194,133,1.458646617,177,138,1.282608696,15,301,23,17,Dark_grey,1,0,0,14,12,2,Diurnal,-,-,17,14,3,2
Nomascusleucogenys19,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,156,92,1.695652174,116,88,1.318181818,12,23,41,18,Dark_grey,1,0,0,13,-,2,Diurnal,-,-,18,13,5,6
Nomascusleucogenys2,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,177,105,1.685714286,139,108,1.287037037,8,270,38,6,Black,1,0,0,2,-,2,Diurnal,-,-,6,2,4,-2
Nomascusleucogenys20,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,209,111,1.882882883,192,117,1.641025641,23,38,39,50,Pale_yellow,1,0,0,40,29,2,Diurnal,-,-,50,40,10,27
Nomascusleucogenys3,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,95,55,1.727272727,85,53,1.603773585,12,253,35,15,Dark_grey,1,0,0,12,12,2,Diurnal,-,-,15,12,3,3
Nomascusleucogenys4,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,160,98,1.632653061,112,84,1.333333333,25,301,44,18,Dark_grey,0,0,0,17,20,2,Diurnal,-,-,18,17,1,-7
Nomascusleucogenys5,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,192,107,1.794392523,153,126,1.214285714,13,83,25,12,Dark_grey,0,0,0,11,-,2,Diurnal,-,-,12,11,1,-1
Nomascusleucogenys6,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,1,107,66,1.621212121,78,76,1.026315789,12,38,24,12,Dark_grey,-,-,-,-,-,-,Diurnal,-,-,-,12,#VALUE!,0
Nomascusleucogenys7,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,-,-,#VALUE!,-,-,#VALUE!,13,21,39,19,Dark_grey,1,0,0,19,-,3,Diurnal,-,-,19,19,0,6
Nomascusleucogenys8,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,117,70,1.671428571,90,78,1.153846154,13,345,21,16,Dark_grey,-,-,-,-,-,-,Diurnal,-,-,-,16,#VALUE!,3
Nomascusleucogenys9,1,Nomascus_leucogenys,Nomascus leucogenys,Catarrhini,Juan,1,0,230,137,1.678832117,153,138,1.108695652,19,336,21,21,Dark_grey,0,0,0,13,-,2,Diurnal,-,-,21,13,8,2
-,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,-,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,Pan,Hominidae,-,-,#VALUE!,#VALUE!
Pan paniscus_1,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,414,215,1.925581395,374,230,1.626086957,6,21,42,18,Dark_grey,1,0,1,17,-,2,Diurnal,-,-,18,17,1,12
Pan paniscus_2,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,0,110,59,1.86440678,87,59,1.474576271,11,269,43,13,dark_grey,0,1,1,18,21,1,Diurnal,-,-,18,13,5,2
Pan paniscus_3,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,146,92,1.586956522,117,72,1.625,8,13,52,26,Brown,1,0,1,67,-,1,Diurnal,-,-,67,26,41,18
Pan paniscus_4,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,198,92,2.152173913,165,118,1.398305085,15,29,67,37,Brown,0,0,1,38,59,1,Diurnal,-,-,38,37,1,22
Pan paniscus_5,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,145,64,2.265625,121,76,1.592105263,2,20,93,5,Black,0,0,0,16,-,1,Diurnal,-,-,16,5,11,3
Pan paniscus_6,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,109,40,2.725,85,48,1.770833333,9,68,34,18,dark_grey,1,0,1,30,-,1,Diurnal,-,-,30,18,12,9
Pan paniscus_7,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,113,63,1.793650794,102,61,1.672131148,16,127,26,19,dark_grey,1,0,1,71,77,1,Diurnal,-,-,71,19,52,3
Pan paniscus_8,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,133,76,1.75,108,61,1.770491803,16,27,56,36,Brown,1,0,0,32,-,2,Diurnal,-,-,36,32,4,20
Pan paniscus_9,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,1,119,67,1.776119403,101,53,1.905660377,8,25,68,26,Brown,0,0,1,43,46,1,Diurnal,-,-,43,26,17,18
Pan paniscus_10,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,1,67,42,1.595238095,54,41,1.317073171,4,9,58,24,Brown,1,0,0,36,36,1,Diurnal,-,-,36,24,12,20
Pan paniscus_11,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,89,53,1.679245283,84,48,1.75,12,179,3,25,Grey,1,0,1,39,76,1,Diurnal,-,-,39,25,14,13
Pan paniscus_12,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,1,122,69,1.768115942,111,68,1.632352941,7,41,37,21,dark_grey,0,0,1,43,-,1,Diurnal,-,-,43,21,22,14
Pan paniscus_13,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,0,146,89,1.640449438,121,76,1.592105263,15,20,53,36,Brown,1,0,1,51,60,1,Diurnal,-,-,51,36,15,21
Pan paniscus_14,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,0,234,133,1.759398496,205,130,1.576923077,31,14,29,47,Grey,1,0,0,48,-,1,Diurnal,-,-,48,47,1,16
Pan paniscus_15,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,1,212,123,1.723577236,192,126,1.523809524,13,18,41,24,dark_grey,1,0,0,66,72,1,Diurnal,-,-,66,24,42,11
Pan paniscus_16,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,0,313,168,1.863095238,297,186,1.596774194,20,13,49,48,Brown,0,0,0,21,26,2,Diurnal,-,-,48,21,27,28
Pan paniscus_17,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,269,143,1.881118881,199,133,1.496240602,3,17,76,8,Black,1,0,0,18,-,1,Diurnal,-,-,18,8,10,5
Pan paniscus_18,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,182,101,1.801980198,162,96,1.6875,6,29,81,27,Deep_yellow,0,0,1,60,-,1,Diurnal,-,-,60,27,33,21
Pan paniscus_19,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,0,250,124,2.016129032,200,130,1.538461538,10,130,27,13,dark_grey,1,0,0,26,-,1,Diurnal,-,-,26,13,13,3
Pan paniscus_20,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,1,-,156,89,1.752808989,137,81,1.691358025,11,49,27,15,dark_grey,0,0,0,19,-,1,Diurnal,-,-,19,15,4,4
Pan paniscus_21,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,0,1,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Pan paniscus_22,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Pan paniscus_23,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Pan paniscus_24,1,Pan_paniscus,Pan paniscus,Catarrhini,Nantha,0,-,-,-,#VALUE!,-,-,#VALUE!,-,-,-,-,-,-,-,-,-,-,-,Diurnal,-,-,-,-,#VALUE!,#VALUE!
Chimpanzee male Mogens Trolle-2530,1,Pan_troglodytes_troglodytes,Pan troglodytes,Catarrhini,Juan,1,0,124,67,1.850746269,99,63,1.571428571,19,18,34,36,Brown,1,0,0,14,-,2,Diurnal,Pan,Hominidae,36,14,22,17
Chimpanzee male Mogens Trolle-2721,1,Pan_troglodytes_troglodytes,Pan troglodytes,Catarrhini,Juan,1,0,-,-,#VALUE!,-,-,#VALUE!,7,25,67,44,Brown,1,0,0,10,-,2,Diurnal,Pan,Hominidae,44,10,34,37
